applicants_id,age,gender,race,english_proficiency,highest_level_of_education,major_dept_college,college_gpa,essay_started_on,essay_completed_on,essay_time_taken,image_1,image_2,verify_started_on,verify_completed_on,verify_time_taken,deductive_reasoning_ability_general_population
41590399,24,Female,White,Native Fluent,Bachelor's Degree,Biological Science,3.3 to 3.7,10/5/2015,10/5/2015,2727,"This picture is taken through a doorway. A darker-skinned woman is the main focus of this picture. She has shoulder-length dark brown hair and she is wearing a magenta dress. She is also holding a clipboard with her left arm, pressed against her chest. She is wearing a blue and silver watch and has some of her fingers on her left hand outstretched, like she is counting or listing things off. She has her attention on another woman, who is white and wearing a black dress. This woman has brown hair and she is wearing an orange band on her right wrist. Her right hand is touching the back of her head. Her left hand is extended out towards the woman in magenta and between her index and middle fingers, she holds a piece of paper. In the background, there are two young men, dressed in button-up shirts and khaki pants. One of them has a light pink shirt on and the other has a light blue shirt on. They appear to be engaged in conversation. Beyond them is a white wall with what appears to be a television on, although it is out of focus in the picture.","In this picture, there is a picture of a colorful swirling-type image that a woman in the foreground is holding. All you can see of her is part of the back of her head. She has brown hair. She is off to the right side of the frame. She is holding this colorful picture in her left hand as well as holding a red plastic cup that has light blue paint marks in it and light blue and yellow paint on the rim of the cup. Beyond her, there are two more people painting this image onto a wall. One is partially obscured by the picture that is being held. That person is kneeling. The other person is standing and painting light purple on the wall, right at the center of the swirling image. There are outlines yet to be filled in with color higher up in the image. The background of both the image and the wall are dark. The wall background is painted solid navy blue. Both of the people painting are wearing white t-shirts and black shorts. The one that is standing is also wearing a backwards tan ball cap and she has blonde hair.",10/5/2015,10/5/2015,1132,95.711227
41721125,44,Male,White,Native Fluent,Bachelor's Degree,Other,3.3 to 3.7,10/15/2015,10/15/2015,5416,"The scene depicts four professional-looking people viewed through a doorway. Two of the people appear to be white men, the other two appear to be women (one white, one black). The women appear to be engaged in conversation with each other, and the men appear to be conversing with each other as well. The black woman iswearing a purple dress, carrying a clipboard in the crook of her left arm, and ppears to be ticking offtalking points on her left hand. The white woman is wearing a black dress, has an orance band around her right wrist, and is touching the hair on the right side of her head with her right hand. The men are wearing khakis and button-down shirts. The man on the right is in profile, and one can see that his khakis are pleated (yuck!). There is a screen in the background in the center of the phot that appears to be a computer monitor. No one is looking directly at it, and other than splashes of color, there is little detail to be seen.","The image depicts a mural resembling the Milky Way being painted on a cinder block wall. There appear to be four people in the photo. The two people in the left of the photo are obscured behind a handheld image of the mural, the third person from the left appears to be a high-school aged female. She is wearing black shorts, a white t-shirt, and a white cap with the bill turned backwards. The fourth person from the left is in the foreground with back to the camera looking at the mural. It appears that person is the one holding the hand-held image of the mural being painted, plus a Solo cup containing light blue paint. The mural is abstract in nature and contains bright colos (yellow, pink, light blue) and dark colors (purple, black) to comprise a swirling representaion of a spiral galaxy.",10/15/2015,10/15/2015,1314,59.552255
41732406,28,Male,White,Native Fluent,Bachelor's Degree,Biological Science,3.0 to 3.3,10/15/2015,10/15/2015,3684,"The view of the picture is one where we are peering through an open door into a room. Inside the room is four people. In the far back wall, there is a TV or computer screen; it is hard to tell which it is because the screen is out of focus. There are two men standing side by side in the middle of the room. Their bodies are directed towards the screen, but their face is directed to each other because they are speaking. Closer to the front of door is two women. One woman is facing with her back towards the open door. She is wearing a black dress. The other woman is facing away from the inner room so we can see her front. She is wearing a purple dress. Everyone in the room is wearing business casual attire. ","We are looking at 3 people painting a wall. Imagine you are standing behind a woman, peering over her left shoulder. You see the side of her head to your right and you see her left hand holding a cup with paint smeared on the side. In the same hand, she is also holding a print of a painting of a galaxy. The image has a black background with the galaxy centered in the middle the galaxy has swirls of purple, pink, blue and yellow. In the background, you see a wall with a replication of the galaxy in the print. The replication is still in progress and is being painted by two woman. One woman is crouched on the ground painting the bottom of the wall while the other is standing and is working on the middle of the galaxy.",10/15/2015,10/15/2015,1303,78.615574
34975230,54,Male,White,Native Fluent,Bachelor's Degree,Business,3.7 to 4.0,10/6/2015,10/6/2015,3938,"It appears to be a busy office or school hallway. Our point of view is through an open doorway, with light coming from the right side of the picture.It appears to be natural daylight, so the windows are probably over there. There are four people visible in the picture. Two are women and two are men. The women are in the foreground and the men in the background. The first woman is facing away from us in a three-quarter view.Her right hand is touching her hair and she is wearing an orange bracelet or watchband on that arm. She is wearing a black dress and has long dark hair. She his holding something, possibly a slip of paper, in her left hand. Behind her is a man also mostly facing away from us. He is significantly taller, wearing a light-colored shirt and khaki pants. He has short brown hair and is talking to the other man, situated to his right. This man is mostly obscured by the doorframe. He is shorter than the other man, short brownish hair, light blue shirt, tan pants. He has his arms folded. The last person in the picture is a dark-skinned woman in a purple dress. She is looking at the other woman and is carrying a clipboard. She has a blue watch on her left wrist and appears to counting off or enumerating items on her fingers. There is a tv or monitor behind them all that is blurry and out of focus. ","A woman in shorts and a tee shirt is creating a piece of art on a cinder block wall. She has a tan baseball cap on backwards and is standing to the right side of the artwork, adding color to it with her right hand. She has a blue glove on that hand - her other hand is obscured by the painting she is copying. This painting is in the lower left center of the picture, and two more artists are behind it working on the wall. There is another person in the foreground, holding a red cup with blue paint in her left hand. The viewpoint of the picture is over her left shoulder. The wall the mural is on is painted dark blue or black, and is a swirl effect. It looks like a galaxy and has dark blue/purple on the outside, light blue on inner parts with accents of peach and yellow.The center is white or off white and the standing girl is painting this area You can see other areas that are outlined in white but not yet filled in on the main artwork. ",10/6/2015,10/6/2015,1643,50.019407
41685257,35,Female,White,Native Fluent,Bachelor's Degree,Computer Science,3.3 to 3.7,10/12/2015,10/12/2015,3942,"At the doorway to the break room at work, an employee in a black dress asks a question of the HR Rep in the purple dress who is carrying a clipboard.  In the background, there are two male employees, who are dressed in business casual attire, facing towards a television that has been placed up on the wall.  The television is a flat screen, and appears to be showing some sort of news logo.

The employee in the black dress is running her right hand through her dark, medium length hair, and is holding a small piece of white paper in her left hand.  The HR Rep is playing with the fingers on her left hand with her right hand.  In the back, the two male employees both have their arms crossed over their bodies.  The male employee on the left is slightly turned towards the male employee on the right, while the male employee on the right is almost fully turned towards the male employee on the left.

The walls inside the break room are white, while the walls just outside the break room appear to be a slightly darker color.  The door to the breakroom opens in, and the hinges to that door appear on the left hand side, just behind the employee in the black.","Three females in the photo are focusing their attention to a mural that is being painted up on a brick wall.  One of the females is not directly painting the wall, while the other two females are actively painting.  One of the active painters is squatting down while painting a lower section of the wall, while the other painter is standing, and painting in the center circle of the mural.

The mural looks like a galaxy with several different colors being used to indicate the bands of the galaxy instead of stars.  The background is a darker blue, and the bands are painted either purple, light blue, medium blue, yellow, and pink.  The very center of the galaxy is currently white.

While the wall is a brick wall, it does appear to be inside of a building.  On the floor beneath the painters, there is a tan colored tarp to catch the paint drippings.  Both of the painters are wearing white t-shirts and black shorts.  The standing painter is also wearing a white baseball cap backwards on her head, covering her medium length blonde hair.

The female who is not painting is further from the wall, and only the back of her head, and her left hand show.  She has long brown hair, and is holding a red cup stained with light blue paint inside of it.  She is also holding an image of the galaxy painted in several colors, that they are all using as a reference for the mural on the wall.",10/12/2015,10/12/2015,1392,55.671108
41542205,27,Male,White,Native Fluent,Bachelor's Degree,Humanities (including History),3.3 to 3.7,9/30/2015,9/30/2015,3004,"In this picture, four individuals are pictured. Two men are speaking with one another and slightly in front of them, two women are speaking to one another. The individuals are each dressed in what may be considered business casual, the men are in button up shirts, one pink and one light blue, and khakis. One of the women has on a purple dress and the other has on a black one. The men are each causcasian, one of the women, the one in the purple dress, is African American and the other, the one in the black dress, is caucasian. The man in the pink shirt appears to be taller than the man in the light blue shirt. The men have their backs turned against the camera. The caucasian woman has her back turned, with her right hand in her hair. The African American woman is the only individual who is facing the camera. The individuals are each relatively young, and appear to be around their mid thirties potentially. The setting appears to be professional. The African American woman is holding a clipboard. The four are standing near a doorway. On the wall past them is what appears to be a television. The room appears to be well lit, similar to how a classroom or office may appear.","In this photo, an individual is pictured who is painting a wall. The wall is not being painted in a typical way, but is being painted in an artistic fashion. The individual who is painting, appears to likely be a woman. She is caucasian. She is wearing what appears to be a white shirt and black shorts. She is wearing a blue glove on her right hand, with which she is painting. She is also wearing what appears to be a backwards white hat. Her back is turned against the camera and she is rather difficult to make out in detail. There is second individual who standing directly to the front right on the camera. All that one is able to make out of this personal is their brown hair and their hand, which is holding both a red cup and a small version of the painting being duplicated on the wall. There is also one or two individuals who are assisting in the painting but our view of them is almost totally obstructed by the small version of the painting that is being held up. The painting is an abstract work. It is upon a dark blue background. On this background is a type of spiral, or yellow, light blue, pink, gray, purple, and white. The spiral looks similiar to a representation of a galaxy that one may see in outer space.",9/30/2015,10/1/2015,1407,87.35347
41474412,33,Male,White,Native Fluent,Some College (3 or 4 years),Business,,9/25/2015,9/25/2015,5386,"This scene takes place in the doorway to an office setting. In the foreground there are two female employees one facing toward you and one facing away. The employee facing toward you is wearing a purple dress and holding a clipboard. She has a concerned look on her face, and she seems to be speaking with the other employee. The employee facing away from you is wearing a black dress and running her hand through her hair and seems like she may be under stress. It would seem that the employee in the purple dress is acting in the role of a supervisor and is giving a negative evaluation of the other womans work. This seems like it is either upsetting or stressfull to the woman in the black dress who apears to be trying to be having difficulty in explaining the situation that is causing her supervisor to be upset. In the backround there are two male empoyees who seem to be speaking casually in front of a monitor towards the back of the office.","In this image three people are painting a mural on a concrete wall while being supervised by a fourth person. The three painters are wearing white shirts and black shorts. It appears that the person supervising is the original artist and is holding a photo of what the mural is expected to look like once completeted. The artist is also holding a red solo cup filled with a light blue mixture of paint which is one of the colors being used to paint the mural. The other three people in the picture are the ones who are actually painting the mural on the wall. So far they have completed a little over half of the overall painting. One of the painters is currently working on the central portion of the mural while one is working on the bottom and the third person is working on the space between the other two. The picture they are painting would appear to be an off color image of a spiral galaxy. They are using colors such as purple, yellow, blue, teal and pink with white as the central bulge. Although the colors are not right the apparent rotation and differentation between the outer spiral arms strongly suggest that this mural is meant to represent a galaxy.",9/25/2015,9/25/2015,2091,82.30155
41530582,30,,,Native Fluent,Bachelor's Degree,,,9/30/2015,9/30/2015,9879,"There are four people standing in a doorway, two men in the background and two women in the foreground, who appear to be in an office.  They are all dressed in business-casual attire, they all appear to be leaving a meeting, and they all appear to be colleagues, with the exception of the woman holding the clipboard.  She is likely a supervisor or a manager.  The two men are engaged in a conversation with each other, and both of them have their arms crossed in front of them, but not in a way that suggests a conflict.  One of the men is wearing a light-pink, long-sleeved shirt, light-brown khakis, and a brown belt.  The other man is wearing a light-blue, long-sleeved shirt, medium-brown khakis, and a brown belt. The two women are also engaged in a conversation with each other.  One woman, wearing a black, sleeveless dress and orange band on her right wrist, is in the process of running her hand through her hair and is holding a piece of paper in her other hand.  She appears to be explaining something to the other woman.  The other woman, holding a clipboard against her chest and wearing a purple, sleeveless dress, is holding her hands in a way that could suggest that she is counting, possibly in response to the other woman listing items.  She is also wearing an orange band on her right wrist and a watch with a blue armband on her left wrist.","There are four people in front of a dark-blue wall.  There is some kind of cloth or sheet covering the floor to protect it from paint spillage.  The woman in the foreground is holding a photo and a red, plastic cup with blue paint inside of it.  Only her hair and her hand are visible as the picture was taken behind her at an angle that mostly intends to show the photo that she is holding in relation to the version of it being duplicated on the wall.  The photo, comprised of purples and blues and yellow, looks like a vividly colorful rendition of a galaxy or some other object that would be found in space.  The photo that she is holding is being replicated on the wall by the other three people.  One woman, wearing a light-beige baseball cap, turned backwards, a white, short-sleeved t-shirt, black shorts, and athletic shoes, is standing and painting.  She is painting with her right hand, and she is wearing a light-blue glove on it.  She is holding a red, plastic cup in her left hand, though most of it is obscured by the photo that the woman in the foreground is holding.  The other two people, who are both sitting on their knees on the floor, also appear to be painting, but this can't be said with certainty because the photo that the woman in the foreground is holding is obscuring them.  One of them is wearing a short-sleeved, white t-shirt and black shorts.  The other is also wearing a short-sleeved, white t-shirt and athletic shoes.  There is also another painting propped up against the wall, suggesting that it may be duplicated on another wall, now or in the future.",9/30/2015,9/30/2015,1424,10.229508
41688232,23,Male,White,Native Fluent,Completed Secondary School,I did not attend college,I did not attend college,10/12/2015,10/12/2015,3320,"This is a picture of a doorway in some kind of industrial building. likely an office building. There are four people standing in the room visible from the point of view on the camera. In the doorway a woman is leaning on the door handle. She is wearing a black dress and has long brown hair. In the photo she is brushing her hair with her right arm while talking to someone else. The person she is talking to is a black woman in a purple dress. She's holding a wooden clipboard and wearing a stylish blue watch. She appears to be fairly busy with some kind of work, but what that work is we may never know. Behind them deeper in the room are 2 seemingly young men having a conversation. One man is very tall, over 6 foot at least, and wearing khaki's with a white dress shirt. He's talking to a man wearing a blue dress shirt and a darker shade of khaki pants. Behind them is a computer monitor or possibly TV playing some kind of video, possibly cable. The room they're all in is a plain white room lacking any real decoration with the exception of the afformentioned computer monitor or TV.","This a point of view photo. It shows someone holding a photo of a painting, maybe computer rendered. In the same hand as the photo is a cup of blue paint, the cup itself being a standard red solo cup. The person appears to be a woman, though you can't be sure because only the back of their head is in frame, along with their left hand. She could be standing outside or inside, it's unknown. The walls are brick which would imply outdoor, but if could be a gym or just a brick house. Standing in front of the woman are two people painting. They are painting an exact replica of the photo being held in the womans hand. It sort of looks like a galaxy or black hole, but it's very colorful. It's made up of purple, blue, tellow, white, pink, and more. One person is on the floor on their knees, painting the bottom of the mural. The other person is leaning over the kneeling person, painting in the middle of the wall. They are both wearing black shorts and white t-shirts. At the angle the photo is taken it's hard to tell if the two painters are men or women, but if I had to guess I'd say woman. ",10/12/2015,10/12/2015,856,26.813711
30538012,44,Male,White,Native Fluent,Some College (2 years or less),Engineering,Less than 2.0,10/7/2015,10/7/2015,2002,"We see the inside of a conference room through an open door.  There's a big TV in the background, and what looks like part of a company logo.  In the foreground, two women are talking.  An African-American woman wearing a red dress and holding a clipboard is facing us, talking to a white woman with dark hear and a black dress, who's gesturing and fixing her hair.  She's leaning on the door and possibly holding it open.  Behind them, two men can be seen.  Both are white men wearing khakis and button-down shirts.  One, in a pink shirt, has his arms crossed.  the other is wearing a blue shirt and seems to be somewhat overweight.","From behind, we see a person with long hair holding up a cup of what appears to be paint, and a sketch or photo in the same hand.  In the background, two people are painting the same image on a cinderblock wall.  The background of the wall is black, and the image itself is a series of multicolored swirls that resembles a hurricane on a weather map.  The colors, from inside to outside, are white, lavender, yellow, two shades of blue, pink, and purple.  There are some outlined parts that are yet to be painted.  One of the people painting appears to be a man with long blonde hair under a baseball cap, and a beard.  He's wearing a white shirt and black shorts, and a glove on his right hand which he's painting with.  The other person is crouched down and partially obscured by the picture being held up.  There's a brown tarp on the ground under them.",10/7/2015,10/7/2015,864,89.077222
